job_id,num_qubits,layers,rotations,entanglement,param_count,num_shots,depth,req_iterations,cpu_units,mem_bw,priority,arrival_time
364,12,6,ry,circular,84,3000,79,4,4,7,2,1240.2009797238607
365,11,6,rz,circular,77,1900,73,2,3,8,2,1242.6750392021477
366,13,5,"rz, ry",circular,156,2300,77,5,6,9,2,1244.5259401913356
367,12,3,rz,circular,48,2300,40,5,6,9,2,1252.273049957036
368,15,5,"rz, rx",circular,180,3400,87,3,4,6,2,1258.203149530399
369,10,7,"rx, rz, ry",circular,240,4000,94,5,3,6,2,1267.1748348985932
370,10,5,"rx, ry, rz",circular,180,3700,68,5,4,8,2,1277.2201446692957
371,13,5,"ry, rz",circular,156,4500,77,3,3,9,2,1286.6744815047348
372,15,5,"rz, ry",circular,180,1100,87,3,5,8,2,1293.4331386787296
373,16,5,"rx, ry, rz",circular,288,4300,98,5,5,6,2,1295.5011919778897
374,14,4,ry,circular,70,1600,61,4,3,7,2,1296.4633194487512
375,10,4,rz,circular,50,4500,45,4,6,5,2,1298.887648329623
376,13,6,ry,circular,91,1000,85,3,5,9,2,1299.8252495230847
377,10,8,"rz, ry",circular,180,4100,98,4,6,6,2,1301.0096989051717
378,13,7,rx,circular,104,4300,99,3,6,7,2,1319.0856626208656
379,14,6,ry,circular,98,2100,91,3,3,9,2,1321.7920921841885
380,13,6,rz,circular,91,4700,85,4,6,5,2,1325.5901030277155
381,11,6,"rz, ry",circular,154,4600,80,4,3,7,2,1327.3434701551823
382,22,3,rz,circular,88,2300,70,4,3,7,2,1330.3114561920502
383,10,7,"ry, rz, rx",circular,240,1500,94,3,6,9,2,1334.159094445323
384,21,4,rz,circular,105,3400,89,3,7,9,2,1339.3490888892345
385,19,4,"rx, ry, rz",circular,285,1500,91,4,6,7,2,1347.2728256706807
386,10,8,ry,circular,90,2500,89,4,4,6,2,1350.0948309723237
387,14,4,"rz, ry",circular,140,3500,66,3,7,6,2,1353.53226376195
388,20,4,"ry, rz, rx",circular,300,2700,95,2,6,9,2,1356.7491823371126
389,10,7,"rx, ry, rz",circular,240,2800,94,2,4,8,2,1357.1975983772302
390,15,5,ry,circular,90,1700,81,2,4,5,2,1362.5351957645714
391,15,6,rz,circular,105,3200,97,2,6,6,2,1368.2965279678376
392,24,3,rz,circular,96,3600,76,2,6,9,2,1368.7839562604884
393,17,4,ry,circular,85,3100,73,4,4,7,2,1369.4919171929498
394,23,4,ry,circular,115,1600,97,4,3,8,2,1370.3223427357502
395,10,7,rx,circular,80,2800,78,3,7,8,2,1371.086323078812
396,11,6,"ry, rz",circular,154,3900,80,3,6,5,2,1371.5729558058526
397,16,5,"ry, rz",circular,192,2400,92,3,5,7,2,1373.8905292159232
398,12,6,ry,circular,84,4300,79,4,5,9,2,1378.4277158702705
399,11,5,"rx, ry, rz",circular,198,3500,73,3,6,7,2,1385.3765484573732
400,14,5,"rz, rx",circular,168,2200,82,2,3,9,2,1386.7088550144556
401,13,6,"ry, rz, rx",circular,273,1700,99,4,3,6,2,1387.0402753178964
402,11,6,rz,circular,77,1300,73,2,6,5,2,1388.5330479759732
403,14,6,rx,circular,98,1000,91,3,7,8,2,1390.6258475090144
404,17,4,"ry, rx, rz",circular,255,2500,83,2,5,5,2,1393.8210809048173
405,14,3,"rx, rz",circular,112,1400,50,5,5,6,2,1395.0827469931878
406,19,3,rz,circular,76,3200,61,4,6,7,2,1397.8748083519436
407,16,5,"rx, rz, ry",circular,288,3500,98,4,5,7,2,1401.9513350606594
408,10,7,rz,circular,80,3300,78,5,3,8,2,1403.5905976708582
409,14,6,"rx, rz",circular,196,4700,98,5,3,6,2,1406.5028545654527
410,20,4,"ry, rx",circular,200,3900,90,3,6,5,2,1406.8189537168987
411,15,6,rz,circular,105,4600,97,3,3,7,2,1410.0586235296867
412,10,7,"rz, ry, rx",circular,240,1500,94,2,5,8,2,1410.1920534014303
413,11,6,rx,circular,77,3000,73,4,3,9,2,1411.9065228622962
414,13,6,"ry, rz, rx",circular,273,2100,99,5,4,9,2,1415.7537832610744
415,20,4,ry,circular,100,2500,85,2,7,8,2,1417.8451318566317
416,12,7,ry,circular,96,1000,92,3,3,7,2,1419.760893573501
417,13,4,"ry, rx",circular,130,1500,62,5,4,5,2,1420.8306366932077
418,15,5,rz,circular,90,4700,81,2,6,8,2,1420.9559188244273
419,16,5,rx,circular,96,3800,86,3,6,6,2,1427.6861543021034
420,13,5,ry,circular,78,4600,71,3,4,5,2,1428.216282061978
421,11,8,rx,circular,99,4800,97,4,3,9,2,1433.7000718623985
422,13,4,"rx, ry",circular,130,3200,62,3,6,7,2,1437.4673084132614
423,11,4,rx,circular,55,4200,49,3,5,6,2,1439.3433546933654
424,14,6,"rz, ry",circular,196,2900,98,3,6,8,2,1444.735519930815
425,12,5,rz,circular,72,3500,66,2,3,6,2,1444.9796403257126
426,18,5,rz,circular,108,1100,96,4,7,9,2,1446.7841909879967
427,12,5,rz,circular,72,2600,66,2,3,6,2,1448.2400263839208
428,13,7,rz,circular,104,2500,99,2,3,7,2,1458.318771767298
429,15,6,rx,circular,105,1900,97,4,4,6,2,1463.267257836487
430,10,7,ry,circular,80,4700,78,2,4,7,2,1463.67109568047
431,11,5,"rx, ry",circular,132,3600,67,4,5,6,2,1471.6042096460885
432,13,6,ry,circular,91,2000,85,2,3,8,2,1475.3959445553062
433,12,6,"rz, rx, ry",circular,252,2800,93,5,4,8,2,1476.0705415929508
434,12,4,ry,circular,60,4400,53,4,6,5,2,1477.581085202016
435,11,5,"rx, rz, ry",circular,198,3700,73,4,3,9,2,1481.6508910318194
436,19,4,"ry, rz, rx",circular,285,4000,91,4,3,5,2,1484.9263916583704
437,13,5,"ry, rz",circular,156,3000,77,3,3,6,2,1485.3009794809668
438,15,4,rx,circular,75,2200,65,3,3,9,2,1486.3563810846138
439,11,6,ry,circular,77,4600,73,4,3,9,2,1486.5678624706393
440,11,6,rz,circular,77,2200,73,4,7,6,2,1487.4050282270014
441,12,7,rx,circular,96,2100,92,4,3,8,2,1488.7531405871498
442,14,5,ry,circular,84,1700,76,3,7,6,2,1490.0683007442947
443,11,7,rx,circular,88,5000,85,5,4,5,2,1490.2395736747535
444,17,4,"rz, rx",circular,170,1000,78,3,5,8,2,1493.4121085584122
445,14,5,"rx, rz, ry",circular,252,3000,88,4,5,6,2,1497.0411162342616
446,11,7,"rz, ry",circular,176,2500,93,4,4,7,2,1498.9505794372787
447,10,6,"rx, rz",circular,140,2000,74,3,3,6,2,1505.1844163403025
448,12,6,rz,circular,84,2600,79,2,6,7,2,1510.4669036647456
449,17,5,"rz, rx",circular,204,1000,97,2,3,6,2,1514.6871217367511
450,10,7,ry,circular,80,3900,78,3,7,8,2,1514.8080113136887
451,14,6,"rx, ry",circular,196,3100,98,5,7,7,2,1518.3311690338426
452,19,3,"ry, rx",circular,152,4300,65,4,5,5,2,1525.0489560203446
453,14,5,"rx, ry, rz",circular,252,2700,88,4,6,6,2,1532.8794744087365
454,15,5,"ry, rz",circular,180,2800,87,5,4,9,2,1535.557350409458
455,14,4,"rx, rz",circular,140,4200,66,4,3,5,2,1538.6954327967758
456,12,5,"rz, rx",circular,144,4800,72,3,4,5,2,1541.571180034837
457,17,5,"rz, ry",circular,204,3200,97,4,3,8,2,1554.3079384587643
458,12,6,"rx, ry",circular,168,2500,86,5,6,8,2,1558.5063744853646
459,11,4,"rz, ry",circular,110,3600,54,2,3,5,2,1566.4059362596292
460,11,7,rx,circular,88,4800,85,5,3,9,2,1569.7768360244313
461,12,7,ry,circular,96,3600,92,5,7,8,2,1571.3664855927686
462,16,4,ry,circular,80,3100,69,4,3,8,2,1579.8524633788868
463,15,5,ry,circular,90,3700,81,5,3,7,2,1582.4337439555281
464,16,4,"ry, rz, rx",circular,240,2600,79,5,5,8,2,1582.6352674154027
465,17,5,"ry, rx",circular,204,4700,97,5,5,9,2,1583.5919639095887
466,11,3,"rx, ry",circular,88,1300,41,2,3,9,2,1589.5824096537742
467,13,5,rx,circular,78,3500,71,3,4,9,2,1592.400639801209
468,14,5,"ry, rx, rz",circular,252,1700,88,5,4,8,2,1597.2091975412868
469,10,5,rx,circular,60,2700,56,2,3,8,2,1599.7474670157526
470,14,6,ry,circular,98,2500,91,2,3,9,2,1603.0996277406593
471,18,5,rz,circular,108,2900,96,3,6,7,2,1605.312176366996
472,11,6,"rx, rz",circular,154,4500,80,4,4,7,2,1607.221337773098
473,15,6,rz,circular,105,2300,97,5,7,8,2,1613.0960358460125
474,14,5,ry,circular,84,3700,76,3,5,8,2,1623.203021757809
475,10,3,"rx, ry",circular,80,1300,38,2,6,7,2,1625.1548188606475
476,13,5,"rz, ry, rx",circular,234,2500,83,2,5,8,2,1637.7301296760024
477,12,3,"rx, ry, rz",circular,144,1200,48,3,7,7,2,1646.3525209229847
478,11,6,"rx, ry, rz",circular,231,3000,87,3,6,6,2,1647.0213374885186
479,10,6,"rz, rx, ry",circular,210,3600,81,2,7,6,2,1647.736344330093
480,11,7,rz,circular,88,4100,85,3,7,9,2,1648.3969678342883
481,13,5,"rx, ry",circular,156,2100,77,5,5,5,2,1656.3975732529714
482,10,6,ry,circular,70,2600,67,4,6,5,2,1659.0888100534175
483,11,6,"rx, rz, ry",circular,231,1700,87,4,5,8,2,1667.3138020375768
484,10,7,"rx, ry",circular,160,1000,86,5,3,8,2,1668.7600393097118
485,10,8,rz,circular,90,4700,89,2,4,7,2,1669.6409541826733
486,14,6,"rz, ry",circular,196,3700,98,4,4,9,2,1671.0344166415962
487,13,6,"rx, ry",circular,182,4200,92,5,3,9,2,1673.502840919735
488,16,3,"rz, rx, ry",circular,192,3900,60,4,4,9,2,1674.1432331744513
489,11,7,"ry, rz",circular,176,2100,93,2,5,9,2,1676.203983086217
490,21,3,ry,circular,84,2400,67,3,3,5,2,1685.216425657895
491,14,6,rx,circular,98,3600,91,2,4,6,2,1688.0064969647613
492,10,8,"rz, rx",circular,180,3600,98,4,5,5,2,1688.6572376889399
493,10,6,rz,circular,70,3200,67,2,5,5,2,1691.6331745138505
494,11,4,"ry, rz",circular,110,1600,54,3,3,6,2,1693.224213497645
495,11,5,"rz, ry, rx",circular,198,1800,73,4,4,7,2,1694.530030930504
496,10,7,"ry, rx",circular,160,3300,86,2,3,7,2,1696.0339995150282
497,10,6,"rz, rx, ry",circular,210,1800,81,5,3,7,2,1699.561183322427
498,10,8,ry,circular,90,2900,89,2,5,7,2,1700.8805796470488
499,10,6,ry,circular,70,1700,67,5,3,7,2,1704.7988240622917
500,14,5,ry,circular,84,1900,76,3,3,9,2,1705.0725634439327
501,18,4,"ry, rz",circular,180,1200,82,2,6,8,2,1709.9485940467073
502,12,5,"rx, ry",circular,144,2200,72,4,5,5,2,1716.4455861302363
503,12,5,rz,circular,72,3700,66,5,7,7,2,1718.8719280803116
504,11,7,ry,circular,88,2700,85,4,4,9,2,1720.636097978996
505,13,5,ry,circular,78,3200,71,5,6,7,2,1723.4417373950164
506,11,6,"ry, rx",circular,154,4400,80,3,5,8,2,1726.363720048322
507,10,3,"ry, rz, rx",circular,120,3100,42,2,3,7,2,1730.0149903995734
508,10,6,"rx, rz, ry",circular,210,4700,81,2,3,8,2,1730.4804415155468
509,10,6,"ry, rx",circular,140,1000,74,4,4,5,2,1731.7799599388234
510,11,7,rx,circular,88,2500,85,4,7,6,2,1732.6714447985253
511,10,7,"ry, rz",circular,160,2500,86,4,4,9,2,1734.5501621302021
512,11,6,rx,circular,77,1000,73,4,6,8,2,1736.6475679089403
513,11,7,rx,circular,88,3300,85,3,6,7,2,1738.0524163861928
514,12,6,ry,circular,84,4300,79,4,3,5,2,1738.4711530536488
515,13,4,"rz, rx, ry",circular,195,3800,67,4,6,6,2,1738.8408038869643
516,15,4,"ry, rz",circular,150,2700,70,5,3,8,2,1743.8123680282888
517,11,6,"ry, rx, rz",circular,231,4800,87,2,7,7,2,1745.1744313736185
518,17,5,rz,circular,102,2800,91,3,7,5,2,1757.7834963991957
519,13,5,"rz, ry, rx",circular,234,2300,83,2,7,5,2,1760.6745443638663
520,18,5,rx,circular,108,4300,96,5,3,7,2,1763.2474648789064
521,11,6,"rz, ry, rx",circular,231,1300,87,3,7,9,2,1765.7884768797835
522,10,5,ry,circular,60,2800,56,3,5,5,2,1766.6458914310126
523,15,5,ry,circular,90,4700,81,3,3,8,2,1772.9799227804588
524,12,7,rx,circular,96,4800,92,4,7,8,2,1784.268198217193
525,10,6,"ry, rx, rz",circular,210,1400,81,3,4,6,2,1785.590909905335
526,11,4,"rz, rx",circular,110,4100,54,4,5,5,2,1787.1615142226888
527,11,5,"rz, rx, ry",circular,198,1700,73,3,6,9,2,1789.476202541099
528,11,8,rz,circular,99,4400,97,2,5,6,2,1790.2209036495356
529,10,6,ry,circular,70,2700,67,3,3,9,2,1793.3667009423355
530,10,8,"ry, rz",circular,180,1400,98,4,5,9,2,1795.4824157851995
531,14,6,"rz, ry",circular,196,1100,98,3,5,9,2,1797.6546548957417
532,15,5,"rx, rz",circular,180,2200,87,3,6,6,2,1802.893119700753
533,14,6,"rz, rx",circular,196,3800,98,4,6,8,2,1807.080439783287
534,11,6,ry,circular,77,3500,73,4,3,7,2,1808.5978483118784
535,13,3,"rx, rz, ry",circular,156,2400,51,2,3,6,2,1808.780542598812
536,11,6,"ry, rz, rx",circular,231,2900,87,3,4,8,2,1811.9668687671715
537,10,5,"rx, ry, rz",circular,180,2500,68,4,3,5,2,1812.7658162809457
538,22,4,"ry, rz",circular,220,1600,98,5,4,5,2,1816.0138066872205
539,20,3,"rz, rx",circular,160,4300,68,3,5,8,2,1817.1747674670312
540,10,8,"rz, ry",circular,180,1300,98,5,6,5,2,1817.83624858667
541,13,4,"rz, ry, rx",circular,195,4700,67,4,4,5,2,1822.4140576710088
542,16,4,"rz, ry",circular,160,3900,74,5,6,6,2,1828.575724428431
543,15,4,"rz, ry",circular,150,1600,70,4,6,5,2,1830.140254328067
544,14,5,rx,circular,84,1100,76,3,3,7,2,1831.8959436945747
545,14,5,ry,circular,84,3700,76,2,5,5,2,1834.8157233851741
546,10,4,"ry, rz, rx",circular,150,1000,55,4,4,7,2,1836.8414505659211
547,13,5,"rz, rx, ry",circular,234,2000,83,5,5,6,2,1837.366699546696
548,11,5,"rz, rx",circular,132,3500,67,5,3,9,2,1838.0249050832244
549,11,7,"rx, ry",circular,176,2500,93,3,3,5,2,1847.798432379416
550,11,5,ry,circular,66,3000,61,5,3,7,2,1852.0256340002088
551,12,7,ry,circular,96,2900,92,5,3,8,2,1852.6025553422403
552,10,5,"rx, ry, rz",circular,180,4100,68,2,7,7,2,1853.1238604385182
553,15,5,"rx, rz, ry",circular,270,1300,93,2,3,9,2,1858.3649008761647
554,15,6,ry,circular,105,1500,97,5,3,9,2,1860.4614490700383
555,12,4,"rx, rz",circular,120,2100,58,3,4,9,2,1874.5631088821294
556,12,6,"ry, rx, rz",circular,252,2200,93,4,3,6,2,1875.4771664710347
557,16,5,"rx, rz",circular,192,1100,92,5,3,8,2,1881.1301870272953
558,12,6,"rz, rx",circular,168,2300,86,5,7,7,2,1883.81710670729
559,13,4,rx,circular,65,3200,57,3,6,8,2,1885.7241877957063
560,19,4,"rz, ry, rx",circular,285,4500,91,5,4,7,2,1887.3624057682691
561,12,6,ry,circular,84,3700,79,4,3,6,2,1891.722278086103
562,13,3,"rx, ry",circular,104,4800,47,3,3,8,2,1892.7390741432353
563,14,5,"rz, ry",circular,168,3300,82,5,4,9,2,1892.8866504028965
564,19,4,"rx, rz, ry",circular,285,3700,91,5,4,6,2,1893.5396720293274
565,21,4,"ry, rz",circular,210,3500,94,4,3,9,2,1902.379220287492
566,12,7,rx,circular,96,4600,92,2,6,6,2,1914.6932610169035
567,22,4,rz,circular,110,1200,93,3,4,5,2,1916.0492746262908
568,16,5,"rx, ry, rz",circular,288,4700,98,3,4,8,2,1922.6093199640918
569,12,5,rz,circular,72,3300,66,3,6,5,2,1924.2974769552645
570,14,5,"ry, rx",circular,168,4500,82,3,3,7,2,1926.424670248249
571,15,4,"ry, rx, rz",circular,225,1800,75,3,7,5,2,1927.2272953272131
572,23,4,ry,circular,115,4400,97,2,3,6,2,1929.53368461248
573,20,4,rx,circular,100,1300,85,2,5,5,2,1934.766936715586
574,15,6,rx,circular,105,4000,97,3,7,8,2,1935.046999635284
575,11,6,"rx, ry, rz",circular,231,1400,87,4,6,7,2,1940.0749996009772
576,13,6,"rx, ry, rz",circular,273,4500,99,3,7,9,2,1942.3329834868844
577,12,6,"ry, rz, rx",circular,252,2000,93,5,4,7,2,1946.9470204083575
578,13,5,"ry, rx, rz",circular,234,1700,83,4,5,8,2,1954.2731359848299
579,11,5,ry,circular,66,4000,61,2,5,5,2,1955.1109250143618
580,10,5,"ry, rz, rx",circular,180,3500,68,2,3,9,2,1955.374277491287
581,15,6,rx,circular,105,3700,97,5,6,9,2,1956.979787791061
582,13,6,"rz, ry, rx",circular,273,3500,99,2,5,7,2,1958.7232586718737
583,11,5,ry,circular,66,1100,61,2,4,9,2,1960.692834849725
584,10,7,"rx, rz",circular,160,3800,86,4,7,9,2,1962.9201698981583
585,15,5,rx,circular,90,2700,81,4,5,5,2,1963.3717613319823
586,15,3,rx,circular,60,3200,49,4,5,7,2,1968.0952913337117
587,15,5,"ry, rx",circular,180,2500,87,4,3,7,2,1968.7949258147387
588,13,6,"rz, ry, rx",circular,273,1400,99,3,3,9,2,1995.418337174738
589,14,5,ry,circular,84,4700,76,2,6,8,2,1995.9726661195434
590,18,4,ry,circular,90,3000,77,5,7,9,2,1996.730027410182
591,11,4,"ry, rx, rz",circular,165,1100,59,4,3,5,2,1997.4190446698851
592,21,3,rz,circular,84,4200,67,2,5,9,2,1999.8099499815248
593,10,5,"rx, ry, rz",circular,180,5000,68,5,7,5,2,2005.0016126669861
594,12,4,rx,circular,60,1800,53,2,4,6,2,2005.4566868831253
595,10,5,rz,circular,60,2500,56,5,5,8,2,2013.2694877443287
596,14,4,"rx, ry",circular,140,1800,66,2,5,6,2,2013.897420321447
597,10,7,rx,circular,80,2900,78,2,3,6,2,2015.86348406638
598,10,5,"rz, rx, ry",circular,180,3200,68,3,5,6,2,2016.0407015970134
599,11,5,rx,circular,66,3800,61,4,3,5,2,2020.2947875375496
600,15,3,rx,circular,60,1500,49,2,3,8,2,2027.0809669285109
601,11,7,"ry, rx",circular,176,2800,93,5,4,7,2,2031.1108922029553
602,11,6,ry,circular,77,3000,73,3,6,5,2,2032.58751239562
603,12,5,"ry, rx",circular,144,4400,72,5,5,5,2,2033.6128779621347
604,15,4,"ry, rx, rz",circular,225,4800,75,2,6,9,2,2034.3318069248724
605,12,7,ry,circular,96,3100,92,2,4,6,2,2040.66746110348
606,12,6,ry,circular,84,2100,79,2,6,7,2,2043.2728820577845
607,12,7,rx,circular,96,1500,92,4,6,5,2,2043.7413516800784
608,10,7,"ry, rx",circular,160,3100,86,5,5,6,2,2047.2813081516736
609,13,6,"rx, rz",circular,182,4600,92,3,6,5,2,2056.3646506091436
610,11,5,"ry, rz",circular,132,1000,67,5,4,5,2,2058.0617078192104
611,11,7,"rz, ry",circular,176,3200,93,2,5,8,2,2061.657621119534
612,19,4,ry,circular,95,2600,81,2,4,9,2,2062.1627741663974
613,10,6,rx,circular,70,3600,67,3,6,9,2,2063.109738778267
614,10,7,"ry, rx",circular,160,1800,86,2,4,9,2,2064.4184305591352
615,17,5,"ry, rz",circular,204,1500,97,2,7,5,2,2069.4841067692873
616,19,4,"rx, rz",circular,190,4600,86,4,3,9,2,2071.498260738785
617,13,5,"rx, ry",circular,156,2900,77,2,6,7,2,2073.5922587723844
618,10,7,"rz, ry",circular,160,4300,86,3,4,6,2,2074.9678033051478
619,20,4,"rz, rx",circular,200,4100,90,2,3,6,2,2075.760379175737
620,16,5,"rz, rx",circular,192,3000,92,4,5,7,2,2075.9017959388716
621,15,6,ry,circular,105,1700,97,5,7,8,2,2079.8795779891075
622,11,7,"rx, rz",circular,176,5000,93,3,7,8,2,2082.494134593327
623,14,6,ry,circular,98,1400,91,3,4,9,2,2095.141412784267
624,13,5,"rz, ry, rx",circular,234,1200,83,2,3,7,2,2104.195673280062
625,22,3,"rz, rx, ry",circular,264,2200,78,3,6,9,2,2104.302985696417
626,10,7,"rx, ry, rz",circular,240,1200,94,3,4,7,2,2105.7891374761193
627,13,3,"rz, rx",circular,104,3200,47,3,6,8,2,2110.5744268727503
628,12,7,rx,circular,96,3300,92,3,4,8,2,2116.127367180689
629,10,6,"rx, ry",circular,140,1300,74,4,7,9,2,2118.531297464597
630,14,5,ry,circular,84,3400,76,4,6,7,2,2121.407591548899
631,17,5,rz,circular,102,3000,91,2,3,8,2,2137.2214829034515
632,10,8,"rz, ry",circular,180,4100,98,5,5,8,2,2139.375922570538
633,11,4,rx,circular,55,1100,49,4,7,9,2,2142.2219704183394
634,11,6,"rx, ry, rz",circular,231,3600,87,3,6,6,2,2146.4414116173316
635,10,5,"ry, rz, rx",circular,180,3100,68,5,5,9,2,2148.298844472909
636,15,4,"ry, rz",circular,150,4500,70,3,6,5,2,2148.454075233073
637,13,3,"ry, rx, rz",circular,156,4000,51,2,7,6,2,2149.85996388541
638,13,5,"rz, ry",circular,156,3700,77,4,6,7,2,2159.328927625361
639,16,5,"rz, ry",circular,192,2200,92,5,5,5,2,2160.9988357097436
640,12,7,rx,circular,96,1900,92,2,6,9,2,2163.2971238074374
641,21,4,rx,circular,105,3700,89,5,5,9,2,2163.3007265842093
642,10,7,"rx, ry",circular,160,1700,86,2,4,6,2,2166.044783426136
643,12,5,"rz, rx, ry",circular,216,1400,78,4,7,9,2,2166.8678023989664
644,10,5,"rz, ry, rx",circular,180,1700,68,5,5,5,2,2177.2973038512287
645,10,8,ry,circular,90,2100,89,5,3,6,2,2182.8571776478325
646,10,7,rz,circular,80,3400,78,3,6,5,2,2186.2199489907152
647,13,3,"rz, rx",circular,104,3400,47,2,5,6,2,2187.4225014599288
648,12,6,"rx, rz, ry",circular,252,3900,93,5,5,5,2,2196.6733727053675
649,18,5,ry,circular,108,3100,96,3,4,8,2,2198.4572195556275
650,14,6,"ry, rz",circular,196,3500,98,4,6,8,2,2198.973585612326
651,13,3,rx,circular,52,4300,43,3,7,8,2,2199.422779820347
652,10,7,"rz, rx",circular,160,1000,86,5,6,8,2,2202.3111146551655
653,11,3,ry,circular,44,1900,37,5,3,8,2,2203.7696117824435
654,11,6,rx,circular,77,2300,73,4,6,5,2,2204.023085599314
655,17,4,"ry, rz",circular,170,4800,78,5,4,6,2,2204.2288768011013
656,25,3,"rz, ry",circular,200,2600,83,4,5,6,2,2208.9014709530425
657,16,5,rx,circular,96,2700,86,2,3,7,2,2209.08738267408
658,12,7,rz,circular,96,2900,92,2,7,8,2,2212.0731424537657
659,18,3,rz,circular,72,1500,58,2,4,8,2,2216.5258604147402
660,13,5,rx,circular,78,4200,71,4,3,8,2,2219.6591506844047
661,13,5,"rx, rz, ry",circular,234,1900,83,5,5,5,2,2222.5521945783644
662,11,5,ry,circular,66,3400,61,4,4,9,2,2222.962282989115
663,12,6,ry,circular,84,3900,79,2,5,9,2,2225.11594104182
664,15,5,"rx, rz",circular,180,1000,87,4,5,8,2,2226.298957193537
665,11,3,rx,circular,44,4100,37,2,7,7,2,2226.5527517269147
666,11,6,"ry, rz, rx",circular,231,1300,87,4,4,9,2,2229.713761553814
667,12,6,"rx, ry",circular,168,1900,86,4,6,7,2,2229.9530535705285
668,14,5,ry,circular,84,1400,76,5,3,5,2,2233.1856453765945
669,14,5,"ry, rx, rz",circular,252,2200,88,4,6,9,2,2234.9513804807293
670,13,5,rz,circular,78,4800,71,2,6,7,2,2235.006896340761
671,21,3,"rz, rx",circular,168,4400,71,5,4,9,2,2241.4852117989303
672,11,8,ry,circular,99,3200,97,3,7,8,2,2250.0942884334827
673,16,4,"ry, rx, rz",circular,240,4100,79,2,6,5,2,2270.2707941239933
674,10,7,ry,circular,80,2000,78,2,3,8,2,2273.462763283144
675,15,5,ry,circular,90,1000,81,4,3,6,2,2274.234780106819
676,12,7,ry,circular,96,1900,92,2,4,7,2,2281.712634923176
677,19,3,"rz, ry, rx",circular,228,4500,69,5,3,7,2,2281.9487757723546
678,11,6,"rz, rx, ry",circular,231,2900,87,4,3,7,2,2287.42031712337
679,10,7,rz,circular,80,2800,78,2,3,5,2,2287.734911097236
680,10,8,"rz, rx",circular,180,4400,98,2,7,9,2,2289.7533006713315
681,11,6,ry,circular,77,1500,73,5,6,8,2,2292.1744439748854
682,13,6,rz,circular,91,3100,85,3,5,5,2,2298.0207731415967
683,20,4,rx,circular,100,2400,85,3,4,9,2,2304.9641245684425
684,18,5,ry,circular,108,1000,96,4,6,6,2,2306.4734291627906
685,11,6,"rx, ry",circular,154,4300,80,3,4,8,2,2310.5676436865056
686,16,5,"rx, rz, ry",circular,288,1900,98,3,3,6,2,2311.0962899059873
687,10,6,"rz, ry, rx",circular,210,5000,81,2,6,7,2,2312.5752558643626
688,12,6,rx,circular,84,2200,79,5,7,5,2,2319.6089083729166
689,11,5,"rx, ry, rz",circular,198,2600,73,2,7,8,2,2323.651036162283
690,12,6,rx,circular,84,3100,79,3,3,7,2,2324.058835838493
691,18,3,"ry, rz",circular,144,1500,62,3,7,5,2,2333.1945449465966
692,10,7,ry,circular,80,2500,78,3,7,9,2,2333.5855193905145
693,19,3,"rz, ry, rx",circular,228,3800,69,3,5,5,2,2333.6587277009016
694,11,6,"rx, ry",circular,154,1100,80,4,6,9,2,2338.748188794538
695,23,4,ry,circular,115,3100,97,5,3,7,2,2340.8556261317476
696,15,5,rz,circular,90,4500,81,5,5,9,2,2349.6476805045495
697,11,6,rz,circular,77,3800,73,2,6,8,2,2349.7724162775285
698,21,4,"rz, ry, rx",circular,315,1000,99,5,6,8,2,2352.3546078983263
699,14,4,ry,circular,70,1700,61,3,7,7,2,2352.4057762777043
700,14,5,"ry, rx, rz",circular,252,3600,88,4,5,6,2,2354.5195028357703
701,11,7,"ry, rz",circular,176,3600,93,2,6,7,2,2354.8969246560605
702,10,6,"ry, rx, rz",circular,210,2900,81,4,4,9,2,2357.610255886966
703,13,5,"rx, rz, ry",circular,234,2900,83,3,4,8,2,2369.0632463603815
704,21,3,rz,circular,84,3600,67,2,6,7,2,2369.361891031738
705,12,7,ry,circular,96,2600,92,5,5,5,2,2373.8079425729034
706,13,6,ry,circular,91,2400,85,3,6,5,2,2379.249425206534
707,13,6,"rz, ry",circular,182,4500,92,2,7,5,2,2380.6846514714553
708,10,8,"rx, ry",circular,180,2800,98,2,3,8,2,2382.8748150826627
709,10,7,"ry, rx, rz",circular,240,2800,94,3,3,5,2,2384.822027914925
710,13,4,"ry, rx, rz",circular,195,4400,67,5,4,6,2,2385.8494605607307
711,19,4,"rz, rx",circular,190,1700,86,3,7,5,2,2392.160477855369
712,13,6,ry,circular,91,4800,85,4,5,9,2,2392.5168403548646
713,11,6,ry,circular,77,2800,73,3,4,7,2,2394.667437136119
714,10,5,"rz, rx",circular,120,3500,62,4,7,9,2,2396.020220177104
715,13,6,rx,circular,91,3800,85,2,6,7,2,2397.542805345264
716,11,5,rz,circular,66,2900,61,4,4,9,2,2399.156561884983
717,13,6,"rz, ry, rx",circular,273,1700,99,5,5,5,2,2402.6476233682115
718,10,7,ry,circular,80,2300,78,5,5,8,2,2403.5931203355035
719,19,4,"ry, rx",circular,190,1500,86,3,4,7,2,2406.4751099931777
720,10,7,rz,circular,80,2000,78,5,4,7,2,2420.302602328352
721,11,7,"rx, ry",circular,176,2800,93,2,3,5,2,2421.9322351213314
722,11,6,"rz, rx, ry",circular,231,3200,87,2,5,5,2,2425.865196713784
723,14,5,rz,circular,84,1700,76,5,6,9,2,2430.2059992835857
