job_id,num_qubits,layers,rotations,entanglement,param_count,num_shots,depth,req_iterations,cpu_units,mem_bw,priority,arrival_time
387,14,4,"rz, ry",circular,140,3500,66,6,5,7,2,1053.974776
388,20,4,"ry, rz, rx",circular,300,2700,95,5,4,7,2,1056.358479
389,10,7,"rx, ry, rz",circular,240,2800,94,8,7,5,2,1056.648315
390,15,5,ry,circular,90,1700,81,7,5,5,2,1068.736983
391,15,6,rz,circular,105,3200,97,4,7,6,2,1070.606508
392,24,3,rz,circular,96,3600,76,5,7,5,2,1071.942958
393,17,4,ry,circular,85,3100,73,8,5,4,2,1073.375981
394,23,4,ry,circular,115,1600,97,6,5,5,2,1077.833144
395,10,7,rx,circular,80,2800,78,6,5,7,2,1080.068608
396,11,6,"ry, rz",circular,154,3900,80,7,7,5,2,1080.56224
397,16,5,"ry, rz",circular,192,2400,92,8,5,4,2,1081.109374
398,12,6,ry,circular,84,4300,79,7,4,4,2,1085.19177
399,11,5,"rx, ry, rz",circular,198,3500,73,8,4,4,2,1086.4067
400,14,5,"rz, rx",circular,168,2200,82,5,4,6,2,1086.827946
401,13,6,"ry, rz, rx",circular,273,1700,99,4,6,7,2,1089.976339
402,11,6,rz,circular,77,1300,73,4,7,5,2,1090.180612
403,14,6,rx,circular,98,1000,91,4,6,6,2,1093.636194
404,17,4,"ry, rx, rz",circular,255,2500,83,4,5,6,2,1096.165062
405,14,3,"rx, rz",circular,112,1400,50,8,7,5,2,1096.252381
406,19,3,rz,circular,76,3200,61,9,7,7,2,1096.536472
407,16,5,"rx, rz, ry",circular,288,3500,98,6,5,7,2,1116.385917
408,10,7,rz,circular,80,3300,78,6,4,6,2,1118.009939
409,14,6,"rx, rz",circular,196,4700,98,7,7,5,2,1121.748719
410,20,4,"ry, rx",circular,200,3900,90,4,7,4,2,1126.73953
411,15,6,rz,circular,105,4600,97,4,4,7,2,1128.906455
412,10,7,"rz, ry, rx",circular,240,1500,94,9,5,4,2,1129.104886
413,11,6,rx,circular,77,3000,73,4,6,7,2,1130.410328
414,13,6,"ry, rz, rx",circular,273,2100,99,8,5,7,2,1136.121717
415,20,4,ry,circular,100,2500,85,7,5,6,2,1138.583275
416,12,7,ry,circular,96,1000,92,5,7,5,2,1141.325769
417,13,4,"ry, rx",circular,130,1500,62,8,7,5,2,1147.603686
418,15,5,rz,circular,90,4700,81,4,6,7,2,1151.825807
419,16,5,rx,circular,96,3800,86,5,4,4,2,1151.895551
420,13,5,ry,circular,78,4600,71,9,7,6,2,1152.967267
421,11,8,rx,circular,99,4800,97,4,6,6,2,1155.291593
422,13,4,"rx, ry",circular,130,3200,62,9,4,6,2,1155.952145
423,11,4,rx,circular,55,4200,49,7,4,7,2,1156.896003
424,14,6,"rz, ry",circular,196,2900,98,9,7,6,2,1160.054543
425,12,5,rz,circular,72,3500,66,7,5,7,2,1160.774422
426,18,5,rz,circular,108,1100,96,7,7,4,2,1161.176631
427,12,5,rz,circular,72,2600,66,7,4,6,2,1161.497839
428,13,7,rz,circular,104,2500,99,8,5,5,2,1163.898498
429,15,6,rx,circular,105,1900,97,6,4,7,2,1164.797825
430,10,7,ry,circular,80,4700,78,5,6,5,2,1164.801307
431,11,5,"rx, ry",circular,132,3600,67,6,7,5,2,1169.770015
432,13,6,ry,circular,91,2000,85,8,6,6,2,1171.505736
433,12,6,"rz, rx, ry",circular,252,2800,93,7,4,5,2,1178.30138
434,12,4,ry,circular,60,4400,53,9,7,4,2,1179.655088
435,11,5,"rx, rz, ry",circular,198,3700,73,6,7,5,2,1183.183628
436,19,4,"ry, rz, rx",circular,285,4000,91,6,5,6,2,1188.050404
437,13,5,"ry, rz",circular,156,3000,77,5,6,4,2,1188.114643
438,15,4,rx,circular,75,2200,65,5,6,5,2,1192.294924
439,11,6,ry,circular,77,4600,73,5,6,5,2,1192.907724
440,11,6,rz,circular,77,2200,73,4,4,4,2,1192.998801
441,12,7,rx,circular,96,2100,92,9,4,7,2,1193.097895
442,14,5,ry,circular,84,1700,76,5,7,6,2,1194.637904
443,11,7,rx,circular,88,5000,85,5,4,7,2,1195.056544
444,17,4,"rz, rx",circular,170,1000,78,7,4,6,2,1196.214318
445,14,5,"rx, rz, ry",circular,252,3000,88,5,6,6,2,1201.023028
446,11,7,"rz, ry",circular,176,2500,93,6,6,4,2,1201.717692
447,10,6,"rx, rz",circular,140,2000,74,7,6,6,2,1206.724315
448,12,6,rz,circular,84,2600,79,4,5,6,2,1208.069643
449,17,5,"rz, rx",circular,204,1000,97,4,6,7,2,1208.405994
450,10,7,ry,circular,80,3900,78,4,6,5,2,1209.189831
451,14,6,"rx, ry",circular,196,3100,98,5,7,4,2,1215.943515
452,19,3,"ry, rx",circular,152,4300,65,8,4,5,2,1215.957818
453,14,5,"rx, ry, rz",circular,252,2700,88,7,4,6,2,1216.059592
454,15,5,"ry, rz",circular,180,2800,87,4,6,4,2,1219.005786
455,14,4,"rx, rz",circular,140,4200,66,7,7,5,2,1224.003583
456,12,5,"rz, rx",circular,144,4800,72,4,6,4,2,1224.533993
457,17,5,"rz, ry",circular,204,3200,97,9,4,7,2,1228.50617
458,12,6,"rx, ry",circular,168,2500,86,8,6,4,2,1232.575654
459,11,4,"rz, ry",circular,110,3600,54,6,6,6,2,1234.098403
460,11,7,rx,circular,88,4800,85,4,5,5,2,1234.112683
461,12,7,ry,circular,96,3600,92,9,4,7,2,1234.786662
462,16,4,ry,circular,80,3100,69,7,6,5,2,1236.054207
463,15,5,ry,circular,90,3700,81,8,7,4,2,1238.664701
464,16,4,"ry, rz, rx",circular,240,2600,79,4,5,4,2,1238.949438
465,17,5,"ry, rx",circular,204,4700,97,9,4,4,2,1240.40398
466,11,3,"rx, ry",circular,88,1300,41,4,5,7,2,1240.695219
467,13,5,rx,circular,78,3500,71,4,4,6,2,1242.845409
468,14,5,"ry, rx, rz",circular,252,1700,88,5,5,6,2,1245.196194
469,10,5,rx,circular,60,2700,56,4,5,5,2,1248.011782
470,14,6,ry,circular,98,2500,91,9,6,6,2,1249.166276
471,18,5,rz,circular,108,2900,96,8,5,5,2,1251.51604
472,11,6,"rx, rz",circular,154,4500,80,6,7,5,2,1253.740555
473,15,6,rz,circular,105,2300,97,4,4,5,2,1257.860681
474,14,5,ry,circular,84,3700,76,7,6,5,2,1259.408786
475,10,3,"rx, ry",circular,80,1300,38,5,7,4,2,1263.25096
476,13,5,"rz, ry, rx",circular,234,2500,83,8,4,4,2,1266.851977
477,12,3,"rx, ry, rz",circular,144,1200,48,4,5,4,2,1272.141485
478,11,6,"rx, ry, rz",circular,231,3000,87,4,6,7,2,1276.992194
479,10,6,"rz, rx, ry",circular,210,3600,81,8,6,5,2,1285.038601
480,11,7,rz,circular,88,4100,85,6,7,7,2,1285.058743
481,13,5,"rx, ry",circular,156,2100,77,5,4,6,2,1285.348754
482,10,6,ry,circular,70,2600,67,7,4,6,2,1286.371956
483,11,6,"rx, rz, ry",circular,231,1700,87,7,4,7,2,1286.973484
484,10,7,"rx, ry",circular,160,1000,86,6,4,4,2,1287.283145
485,10,8,rz,circular,90,4700,89,4,4,4,2,1293.69411
486,14,6,"rz, ry",circular,196,3700,98,8,5,4,2,1296.007687
487,13,6,"rx, ry",circular,182,4200,92,4,5,6,2,1306.754428
488,16,3,"rz, rx, ry",circular,192,3900,60,9,7,6,2,1311.83702
489,11,7,"ry, rz",circular,176,2100,93,5,6,6,2,1313.570038
490,21,3,ry,circular,84,2400,67,8,4,5,2,1315.252096
491,14,6,rx,circular,98,3600,91,4,4,4,2,1316.698673
492,10,8,"rz, rx",circular,180,3600,98,6,6,6,2,1320.032189
493,10,6,rz,circular,70,3200,67,4,7,7,2,1320.365854
494,11,4,"ry, rz",circular,110,1600,54,4,4,6,2,1328.04661
495,11,5,"rz, ry, rx",circular,198,1800,73,5,6,4,2,1329.58025
496,10,7,"ry, rx",circular,160,3300,86,7,7,5,2,1340.944889
497,10,6,"rz, rx, ry",circular,210,1800,81,5,6,6,2,1356.004077
498,10,8,ry,circular,90,2900,89,8,4,4,2,1357.399144
499,10,6,ry,circular,70,1700,67,7,4,5,2,1358.33598
500,14,5,ry,circular,84,1900,76,6,7,7,2,1362.369743
501,18,4,"ry, rz",circular,180,1200,82,6,7,4,2,1364.636913
502,12,5,"rx, ry",circular,144,2200,72,4,4,5,2,1367.718467
503,12,5,rz,circular,72,3700,66,7,7,7,2,1369.771814
504,11,7,ry,circular,88,2700,85,7,7,7,2,1370.473384
505,13,5,ry,circular,78,3200,71,6,6,5,2,1373.740523
506,11,6,"ry, rx",circular,154,4400,80,9,6,6,2,1375.381431
507,10,3,"ry, rz, rx",circular,120,3100,42,8,7,7,2,1379.203762
508,10,6,"rx, rz, ry",circular,210,4700,81,8,5,7,2,1382.132454
509,10,6,"ry, rx",circular,140,1000,74,8,5,6,2,1382.225743
510,11,7,rx,circular,88,2500,85,4,4,5,2,1382.7578
511,10,7,"ry, rz",circular,160,2500,86,8,6,6,2,1385.695703
512,11,6,rx,circular,77,1000,73,6,4,5,2,1386.187734
513,11,7,rx,circular,88,3300,85,8,5,5,2,1388.916043
514,12,6,ry,circular,84,4300,79,4,6,7,2,1391.296734
515,13,4,"rz, rx, ry",circular,195,3800,67,9,7,7,2,1398.715696
516,15,4,"ry, rz",circular,150,2700,70,7,6,7,2,1403.231907
517,11,6,"ry, rx, rz",circular,231,4800,87,4,4,6,2,1405.981532
518,17,5,rz,circular,102,2800,91,8,6,6,2,1406.177887
519,13,5,"rz, ry, rx",circular,234,2300,83,8,4,6,2,1407.969241
520,18,5,rx,circular,108,4300,96,5,4,4,2,1408.113569
521,11,6,"rz, ry, rx",circular,231,1300,87,9,6,4,2,1410.004695
522,10,5,ry,circular,60,2800,56,8,4,5,2,1410.975175
523,15,5,ry,circular,90,4700,81,6,7,4,2,1413.042552
524,12,7,rx,circular,96,4800,92,8,4,4,2,1413.669507
525,10,6,"ry, rx, rz",circular,210,1400,81,4,4,5,2,1414.18353
526,11,4,"rz, rx",circular,110,4100,54,7,6,7,2,1414.553133
527,11,5,"rz, rx, ry",circular,198,1700,73,7,7,5,2,1415.091538
528,11,8,rz,circular,99,4400,97,4,5,4,2,1415.977927
529,10,6,ry,circular,70,2700,67,7,5,5,2,1416.616591
530,10,8,"ry, rz",circular,180,1400,98,6,5,6,2,1420.04513
531,14,6,"rz, ry",circular,196,1100,98,8,7,4,2,1423.831051
532,15,5,"rx, rz",circular,180,2200,87,7,6,4,2,1424.427882
533,14,6,"rz, rx",circular,196,3800,98,7,5,4,2,1426.29115
534,11,6,ry,circular,77,3500,73,7,4,7,2,1427.108314
535,13,3,"rx, rz, ry",circular,156,2400,51,9,7,7,2,1427.502579
536,11,6,"ry, rz, rx",circular,231,2900,87,6,6,4,2,1427.686071
537,10,5,"rx, ry, rz",circular,180,2500,68,4,6,4,2,1428.247493
538,22,4,"ry, rz",circular,220,1600,98,7,4,4,2,1430.855881
539,20,3,"rz, rx",circular,160,4300,68,5,7,5,2,1431.571026
540,10,8,"rz, ry",circular,180,1300,98,4,5,4,2,1439.434051
541,13,4,"rz, ry, rx",circular,195,4700,67,5,7,7,2,1439.615126
542,16,4,"rz, ry",circular,160,3900,74,8,4,6,2,1443.788701
543,15,4,"rz, ry",circular,150,1600,70,9,7,6,2,1443.965176
544,14,5,rx,circular,84,1100,76,6,7,6,2,1447.04018
545,14,5,ry,circular,84,3700,76,5,5,7,2,1447.481761
546,10,4,"ry, rz, rx",circular,150,1000,55,9,7,5,2,1447.59982
547,13,5,"rz, rx, ry",circular,234,2000,83,5,7,7,2,1454.146669
548,11,5,"rz, rx",circular,132,3500,67,8,7,5,2,1455.101036
549,11,7,"rx, ry",circular,176,2500,93,5,4,4,2,1457.613287
550,11,5,ry,circular,66,3000,61,8,7,7,2,1459.255963
551,12,7,ry,circular,96,2900,92,5,6,4,2,1460.485663
552,10,5,"rx, ry, rz",circular,180,4100,68,9,4,7,2,1461.681046
553,15,5,"rx, rz, ry",circular,270,1300,93,7,6,5,2,1461.940224
554,15,6,ry,circular,105,1500,97,4,6,4,2,1465.372943
555,12,4,"rx, rz",circular,120,2100,58,4,6,4,2,1471.97132
556,12,6,"ry, rx, rz",circular,252,2200,93,8,7,6,2,1486.419551
557,16,5,"rx, rz",circular,192,1100,92,4,4,4,2,1487.795493
558,12,6,"rz, rx",circular,168,2300,86,8,6,6,2,1488.260674
559,13,4,rx,circular,65,3200,57,6,7,7,2,1489.205821
560,19,4,"rz, ry, rx",circular,285,4500,91,4,7,4,2,1490.389956
561,12,6,ry,circular,84,3700,79,7,5,4,2,1495.162623
562,13,3,"rx, ry",circular,104,4800,47,7,4,5,2,1499.597928
563,14,5,"rz, ry",circular,168,3300,82,4,7,4,2,1499.720424
564,19,4,"rx, rz, ry",circular,285,3700,91,7,6,4,2,1500.900326
565,21,4,"ry, rz",circular,210,3500,94,7,6,4,2,1503.229059
566,12,7,rx,circular,96,4600,92,4,5,5,2,1504.678022
567,22,4,rz,circular,110,1200,93,8,7,6,2,1505.631801
568,16,5,"rx, ry, rz",circular,288,4700,98,9,7,4,2,1509.435979
569,12,5,rz,circular,72,3300,66,7,4,5,2,1512.075857
570,14,5,"ry, rx",circular,168,4500,82,7,6,7,2,1515.759148
571,15,4,"ry, rx, rz",circular,225,1800,75,4,4,5,2,1516.740256
572,23,4,ry,circular,115,4400,97,5,4,7,2,1522.276822
573,20,4,rx,circular,100,1300,85,8,6,7,2,1524.288884
574,15,6,rx,circular,105,4000,97,5,7,7,2,1524.506476
575,11,6,"rx, ry, rz",circular,231,1400,87,4,5,6,2,1526.74546
576,13,6,"rx, ry, rz",circular,273,4500,99,9,4,5,2,1528.914861
577,12,6,"ry, rz, rx",circular,252,2000,93,5,4,5,2,1530.22931
578,13,5,"ry, rx, rz",circular,234,1700,83,8,4,6,2,1532.554771
579,11,5,ry,circular,66,4000,61,5,7,5,2,1532.71074
580,10,5,"ry, rz, rx",circular,180,3500,68,8,4,6,2,1534.765524
581,15,6,rx,circular,105,3700,97,8,5,6,2,1548.575744
582,13,6,"rz, ry, rx",circular,273,3500,99,7,5,5,2,1549.80312
583,11,5,ry,circular,66,1100,61,6,4,5,2,1552.858966
584,10,7,"rx, rz",circular,160,3800,86,4,6,6,2,1559.63306
585,15,5,rx,circular,90,2700,81,4,7,6,2,1560.506361
586,15,3,rx,circular,60,3200,49,5,5,4,2,1575.314257
587,15,5,"ry, rx",circular,180,2500,87,9,6,7,2,1582.752007
588,13,6,"rz, ry, rx",circular,273,1400,99,8,4,6,2,1582.767544
589,14,5,ry,circular,84,4700,76,9,6,7,2,1587.15445
590,18,4,ry,circular,90,3000,77,6,5,5,2,1591.584197
591,11,4,"ry, rx, rz",circular,165,1100,59,4,7,7,2,1592.257971
592,21,3,rz,circular,84,4200,67,6,5,4,2,1598.731635
593,10,5,"rx, ry, rz",circular,180,5000,68,7,4,6,2,1599.164296
594,12,4,rx,circular,60,1800,53,6,6,7,2,1599.871266
595,10,5,rz,circular,60,2500,56,6,6,5,2,1600.432749
596,14,4,"rx, ry",circular,140,1800,66,5,7,6,2,1600.670289
597,10,7,rx,circular,80,2900,78,9,4,6,2,1605.838696
598,10,5,"rz, rx, ry",circular,180,3200,68,5,6,7,2,1607.235625
599,11,5,rx,circular,66,3800,61,5,7,7,2,1608.723975
600,15,3,rx,circular,60,1500,49,5,4,7,2,1612.737014
601,11,7,"ry, rx",circular,176,2800,93,4,7,7,2,1619.909194
602,11,6,ry,circular,77,3000,73,8,6,7,2,1620.712283
603,12,5,"ry, rx",circular,144,4400,72,5,5,7,2,1634.559305
604,15,4,"ry, rx, rz",circular,225,4800,75,6,7,6,2,1646.625162
605,12,7,ry,circular,96,3100,92,8,6,4,2,1649.762012
606,12,6,ry,circular,84,2100,79,6,4,6,2,1650.820775
607,12,7,rx,circular,96,1500,92,8,4,6,2,1654.361302
608,10,7,"ry, rx",circular,160,3100,86,8,4,7,2,1658.256708
609,13,6,"rx, rz",circular,182,4600,92,7,6,4,2,1667.51838
610,11,5,"ry, rz",circular,132,1000,67,9,7,4,2,1672.830022
611,11,7,"rz, ry",circular,176,3200,93,7,6,7,2,1675.00996
612,19,4,ry,circular,95,2600,81,7,5,5,2,1683.275366
613,10,6,rx,circular,70,3600,67,9,7,4,2,1683.651051
614,10,7,"ry, rx",circular,160,1800,86,6,7,7,2,1684.84758
615,17,5,"ry, rz",circular,204,1500,97,9,4,5,2,1686.972832
616,19,4,"rx, rz",circular,190,4600,86,8,6,7,2,1687.214155
617,13,5,"rx, ry",circular,156,2900,77,5,6,7,2,1693.730569
618,10,7,"rz, ry",circular,160,4300,86,5,7,7,2,1698.542708
619,20,4,"rz, rx",circular,200,4100,90,9,7,7,2,1698.887833
620,16,5,"rz, rx",circular,192,3000,92,9,4,6,2,1703.459891
621,15,6,ry,circular,105,1700,97,9,6,5,2,1705.647266
622,11,7,"rx, rz",circular,176,5000,93,7,6,5,2,1705.898405
623,14,6,ry,circular,98,1400,91,5,4,4,2,1706.138803
624,13,5,"rz, ry, rx",circular,234,1200,83,8,4,4,2,1708.523432
625,22,3,"rz, rx, ry",circular,264,2200,78,7,5,7,2,1712.510994
626,10,7,"rx, ry, rz",circular,240,1200,94,4,4,6,2,1719.866889
627,13,3,"rz, rx",circular,104,3200,47,5,4,5,2,1721.056084
628,12,7,rx,circular,96,3300,92,9,7,6,2,1727.365623
629,10,6,"rx, ry",circular,140,1300,74,5,4,4,2,1728.617217
630,14,5,ry,circular,84,3400,76,4,7,5,2,1730.382277
631,17,5,rz,circular,102,3000,91,5,6,7,2,1735.73999
632,10,8,"rz, ry",circular,180,4100,98,6,4,5,2,1736.531763
633,11,4,rx,circular,55,1100,49,8,7,4,2,1740.857178
634,11,6,"rx, ry, rz",circular,231,3600,87,6,4,7,2,1744.396005
635,10,5,"ry, rz, rx",circular,180,3100,68,4,7,4,2,1747.07642
636,15,4,"ry, rz",circular,150,4500,70,7,5,5,2,1747.110444
637,13,3,"ry, rx, rz",circular,156,4000,51,8,7,6,2,1747.38595
638,13,5,"rz, ry",circular,156,3700,77,6,7,7,2,1755.773945
639,16,5,"rz, ry",circular,192,2200,92,8,5,5,2,1757.283812
640,12,7,rx,circular,96,1900,92,4,4,4,2,1760.953977
641,21,4,rx,circular,105,3700,89,9,6,5,2,1763.785467
642,10,7,"rx, ry",circular,160,1700,86,9,7,7,2,1766.270069
643,12,5,"rz, rx, ry",circular,216,1400,78,9,5,6,2,1766.482595
644,10,5,"rz, ry, rx",circular,180,1700,68,8,6,5,2,1768.680621
645,10,8,ry,circular,90,2100,89,9,7,4,2,1768.856363
646,10,7,rz,circular,80,3400,78,8,7,4,2,1769.970028
647,13,3,"rz, rx",circular,104,3400,47,4,4,4,2,1771.361956
648,12,6,"rx, rz, ry",circular,252,3900,93,8,4,5,2,1784.741321
649,18,5,ry,circular,108,3100,96,6,6,5,2,1789.020756
650,14,6,"ry, rz",circular,196,3500,98,7,5,6,2,1791.847439
651,13,3,rx,circular,52,4300,43,8,4,5,2,1796.043333
652,10,7,"rz, rx",circular,160,1000,86,4,4,5,2,1796.354991
653,11,3,ry,circular,44,1900,37,7,7,4,2,1800.412454
654,11,6,rx,circular,77,2300,73,8,6,7,2,1809.823235
655,17,4,"ry, rz",circular,170,4800,78,8,6,5,2,1812.76084
656,25,3,"rz, ry",circular,200,2600,83,9,5,7,2,1818.650771
657,16,5,rx,circular,96,2700,86,5,6,6,2,1821.331766
658,12,7,rz,circular,96,2900,92,8,4,6,2,1824.051889
659,18,3,rz,circular,72,1500,58,7,6,6,2,1828.285992
660,13,5,rx,circular,78,4200,71,7,6,4,2,1832.677843
661,13,5,"rx, rz, ry",circular,234,1900,83,4,5,4,2,1834.736707
662,11,5,ry,circular,66,3400,61,5,5,5,2,1838.654991
663,12,6,ry,circular,84,3900,79,5,7,5,2,1843.006633
664,15,5,"rx, rz",circular,180,1000,87,9,5,5,2,1843.916204
665,11,3,rx,circular,44,4100,37,5,7,4,2,1852.260902
666,11,6,"ry, rz, rx",circular,231,1300,87,8,4,4,2,1857.820562
667,12,6,"rx, ry",circular,168,1900,86,7,4,7,2,1858.318788
668,14,5,ry,circular,84,1400,76,8,6,7,2,1860.402307
669,14,5,"ry, rx, rz",circular,252,2200,88,9,5,4,2,1863.872014
670,13,5,rz,circular,78,4800,71,4,4,6,2,1870.117212
671,21,3,"rz, rx",circular,168,4400,71,5,7,4,2,1872.603832
672,11,8,ry,circular,99,3200,97,9,6,4,2,1874.879614
673,16,4,"ry, rx, rz",circular,240,4100,79,4,4,5,2,1875.726067
674,10,7,ry,circular,80,2000,78,5,4,5,2,1877.3368
675,15,5,ry,circular,90,1000,81,9,7,6,2,1881.005757
676,12,7,ry,circular,96,1900,92,5,7,6,2,1882.116766
677,19,3,"rz, ry, rx",circular,228,4500,69,6,7,7,2,1884.338514
678,11,6,"rz, rx, ry",circular,231,2900,87,9,5,7,2,1891.424809
679,10,7,rz,circular,80,2800,78,9,7,6,2,1893.459052
680,10,8,"rz, rx",circular,180,4400,98,7,4,5,2,1899.379802
681,11,6,ry,circular,77,1500,73,6,7,6,2,1901.810274
682,13,6,rz,circular,91,3100,85,9,6,7,2,1904.534885
683,20,4,rx,circular,100,2400,85,9,4,6,2,1907.349698
684,18,5,ry,circular,108,1000,96,5,4,5,2,1917.837301
685,11,6,"rx, ry",circular,154,4300,80,6,6,4,2,1919.529123
686,16,5,"rx, rz, ry",circular,288,1900,98,9,6,6,2,1919.565262
687,10,6,"rz, ry, rx",circular,210,5000,81,4,7,6,2,1921.326681
688,12,6,rx,circular,84,2200,79,7,7,4,2,1922.404501
689,11,5,"rx, ry, rz",circular,198,2600,73,6,6,5,2,1923.994873
690,12,6,rx,circular,84,3100,79,5,7,5,2,1924.503815
691,18,3,"ry, rz",circular,144,1500,62,9,7,5,2,1927.397584
692,10,7,ry,circular,80,2500,78,4,6,6,2,1935.05207
693,19,3,"rz, ry, rx",circular,228,3800,69,6,7,4,2,1937.098265
694,11,6,"rx, ry",circular,154,1100,80,9,5,4,2,1937.780447
695,23,4,ry,circular,115,3100,97,6,6,6,2,1939.61069
696,15,5,rz,circular,90,4500,81,4,6,7,2,1941.110566
697,11,6,rz,circular,77,3800,73,9,5,6,2,1941.339184
698,21,4,"rz, ry, rx",circular,315,1000,99,5,6,5,2,1942.535458
699,14,4,ry,circular,70,1700,61,5,4,7,2,1943.687446
700,14,5,"ry, rx, rz",circular,252,3600,88,4,6,4,2,1946.584831
701,11,7,"ry, rz",circular,176,3600,93,8,7,7,2,1947.985776
702,10,6,"ry, rx, rz",circular,210,2900,81,9,6,6,2,1950.495428
703,13,5,"rx, rz, ry",circular,234,2900,83,4,5,7,2,1966.238161
704,21,3,rz,circular,84,3600,67,5,6,4,2,1966.910716
705,12,7,ry,circular,96,2600,92,9,5,7,2,1967.546527
706,13,6,ry,circular,91,2400,85,9,4,6,2,1968.835546
707,13,6,"rz, ry",circular,182,4500,92,9,7,7,2,1970.8576
708,10,8,"rx, ry",circular,180,2800,98,7,6,6,2,1971.537497
709,10,7,"ry, rx, rz",circular,240,2800,94,6,6,4,2,1983.997277
710,13,4,"ry, rx, rz",circular,195,4400,67,9,5,6,2,1984.07353
711,19,4,"rz, rx",circular,190,1700,86,5,5,5,2,1986.551504
712,13,6,ry,circular,91,4800,85,5,4,6,2,1987.384524
713,11,6,ry,circular,77,2800,73,4,7,6,2,1989.168457
714,10,5,"rz, rx",circular,120,3500,62,9,7,7,2,1989.559726
715,13,6,rx,circular,91,3800,85,4,7,4,2,1991.185348
716,11,5,rz,circular,66,2900,61,4,7,6,2,1991.793396
717,13,6,"rz, ry, rx",circular,273,1700,99,8,7,4,2,1996.468451
718,10,7,ry,circular,80,2300,78,5,5,5,2,2005.228807
719,19,4,"ry, rx",circular,190,1500,86,6,5,4,2,2006.66717
720,10,7,rz,circular,80,2000,78,7,4,4,2,2007.999405
721,11,7,"rx, ry",circular,176,2800,93,4,7,7,2,2016.542232
722,11,6,"rz, rx, ry",circular,231,3200,87,9,4,5,2,2020.933095
723,14,5,rz,circular,84,1700,76,8,6,7,2,2023.23029
724,14,5,"rx, ry, rz",circular,252,1900,88,5,7,5,2,2025.548246
725,11,5,"rx, rz, ry",circular,198,1400,73,5,7,6,2,2026.111473
726,11,5,"rz, ry",circular,132,3500,67,4,6,7,2,2026.428109
727,10,5,rz,circular,60,5000,56,9,7,4,2,2028.699781
728,10,8,ry,circular,90,1800,89,9,6,6,2,2037.190813
729,12,5,"rx, rz",circular,144,1800,72,6,7,7,2,2038.126777
730,13,6,"ry, rx, rz",circular,273,1400,99,7,7,7,2,2038.729718
731,10,4,"ry, rz",circular,100,4900,50,5,7,6,2,2039.031078
732,22,4,"ry, rx",circular,220,3900,98,9,5,4,2,2046.391651
733,12,5,"ry, rz",circular,144,1900,72,8,5,5,2,2047.087582
734,14,5,rz,circular,84,2600,76,5,5,5,2,2048.930378
735,10,5,"rx, ry, rz",circular,180,1200,68,6,6,4,2,2051.629701
736,14,4,ry,circular,70,3300,61,6,6,6,2,2054.319177
737,12,5,rz,circular,72,3000,66,9,4,5,2,2055.144241
738,11,6,rz,circular,77,5000,73,5,7,4,2,2056.278723
739,13,5,ry,circular,78,4100,71,7,4,5,2,2063.010086
740,13,4,rx,circular,65,1800,57,8,4,5,2,2064.675971
741,12,6,rx,circular,84,4100,79,8,4,6,2,2070.132521
742,12,5,"rx, ry, rz",circular,216,3700,78,8,7,4,2,2071.848328
743,15,6,rz,circular,105,2900,97,8,4,5,2,2086.643915
744,16,5,ry,circular,96,1700,86,9,7,7,2,2088.806433
745,13,5,rx,circular,78,4600,71,5,6,4,2,2090.287417
746,16,5,"ry, rz",circular,192,4000,92,9,6,7,2,2091.595375
747,11,5,"ry, rx",circular,132,3900,67,5,5,4,2,2096.346413
748,12,7,ry,circular,96,2200,92,4,4,4,2,2098.509586
749,21,4,"rz, rx",circular,210,1400,94,8,6,4,2,2101.633013
750,13,5,"ry, rz, rx",circular,234,3000,83,5,4,7,2,2103.001027
751,23,3,"rz, ry, rx",circular,276,2700,81,9,7,4,2,2104.293004
752,11,4,"rx, ry",circular,110,3200,54,8,4,4,2,2105.432677
753,10,6,"rx, ry",circular,140,2300,74,9,7,4,2,2113.998807
754,11,5,"ry, rx",circular,132,2900,67,5,7,5,2,2115.731039
755,11,6,"rz, rx, ry",circular,231,3500,87,6,7,6,2,2128.139085
756,16,5,"rx, rz, ry",circular,288,2900,98,8,6,6,2,2128.645055
757,25,3,"rz, rx, ry",circular,300,1600,87,7,4,7,2,2130.276875
758,15,5,"rx, ry, rz",circular,270,3900,93,4,4,4,2,2135.575294
759,15,5,"rz, rx, ry",circular,270,2000,93,4,7,4,2,2136.160991
760,11,8,rz,circular,99,3400,97,8,4,5,2,2138.158828
761,13,6,rx,circular,91,1900,85,8,4,4,2,2140.307826
762,15,5,"rx, ry",circular,180,4600,87,8,5,5,2,2141.990826
763,16,5,rx,circular,96,2800,86,6,4,5,2,2145.737446
764,10,4,"rx, rz",circular,100,3200,50,5,5,6,2,2149.535664
765,18,4,rx,circular,90,2300,77,6,7,7,2,2159.162833
766,10,3,"rz, ry",circular,80,4600,38,4,7,4,2,2159.494531
767,10,7,"rx, ry",circular,160,1800,86,7,5,7,2,2161.288404
768,12,5,"rz, ry",circular,144,3100,72,7,4,6,2,2163.27493
769,12,7,rz,circular,96,2700,92,9,4,6,2,2164.000173
770,16,5,"rx, ry",circular,192,3600,92,7,7,6,2,2164.530461
771,17,3,"rx, rz, ry",circular,204,3900,63,4,6,4,2,2168.808604
772,11,5,"ry, rz",circular,132,2000,67,4,5,4,2,2169.055173
773,14,6,ry,circular,98,1800,91,5,7,4,2,2174.692084
