job_id,num_qubits,layers,rotations,entanglement,param_count,num_shots,depth,req_iterations,cpu_units,mem_bw,priority,arrival_time
363,17,4,rz,circular,85,3800,73,3,4,5,2,1497.8385634244646
364,12,6,ry,circular,84,3000,79,3,6,8,2,1501.0775522365773
365,11,6,rz,circular,77,1900,73,4,4,5,2,1504.0896979257636
366,13,5,"rz, ry",circular,156,2300,77,5,6,5,2,1507.5679940411244
367,12,3,rz,circular,48,2300,40,3,4,8,2,1525.3567763546155
368,15,5,"rz, rx",circular,180,3400,87,5,7,7,2,1530.4289004522916
369,10,7,"rx, rz, ry",circular,240,4000,94,5,7,9,2,1531.7909140192767
370,10,5,"rx, ry, rz",circular,180,3700,68,5,6,6,2,1532.2503749893415
371,13,5,"ry, rz",circular,156,4500,77,2,3,9,2,1535.617475990375
372,15,5,"rz, ry",circular,180,1100,87,5,4,5,2,1537.188073072223
373,16,5,"rx, ry, rz",circular,288,4300,98,5,3,8,2,1537.7411647856945
374,14,4,ry,circular,70,1600,61,3,6,7,2,1537.8800655393547
375,10,4,rz,circular,50,4500,45,4,6,7,2,1542.5540275117264
376,13,6,ry,circular,91,1000,85,4,5,6,2,1549.573075623134
377,10,8,"rz, ry",circular,180,4100,98,2,7,6,2,1562.3633837779632
378,13,7,rx,circular,104,4300,99,2,5,9,2,1562.5209805770055
379,14,6,ry,circular,98,2100,91,5,6,8,2,1564.2289093373972
380,13,6,rz,circular,91,4700,85,5,3,9,2,1567.9960499928106
381,11,6,"rz, ry",circular,154,4600,80,2,6,5,2,1572.3960699206793
382,22,3,rz,circular,88,2300,70,4,7,8,2,1573.375033839226
383,10,7,"ry, rz, rx",circular,240,1500,94,3,6,8,2,1574.844630928699
384,21,4,rz,circular,105,3400,89,3,6,5,2,1576.240638835366
385,19,4,"rx, ry, rz",circular,285,1500,91,2,4,9,2,1581.0831888236762
386,10,8,ry,circular,90,2500,89,3,6,7,2,1593.4116100078595
387,14,4,"rz, ry",circular,140,3500,66,5,5,8,2,1605.9087176718278
388,20,4,"ry, rz, rx",circular,300,2700,95,5,4,6,2,1607.6504333668563
389,10,7,"rx, ry, rz",circular,240,2800,94,3,6,8,2,1608.098070300606
390,15,5,ry,circular,90,1700,81,4,6,7,2,1617.4309005409727
391,15,6,rz,circular,105,3200,97,3,4,7,2,1618.3063134417516
392,24,3,rz,circular,96,3600,76,4,6,8,2,1620.1362034551755
393,17,4,ry,circular,85,3100,73,3,3,8,2,1620.5367610561277
394,23,4,ry,circular,115,1600,97,5,4,8,2,1631.0641068112268
395,10,7,rx,circular,80,2800,78,2,6,5,2,1632.0691517674952
396,11,6,"ry, rz",circular,154,3900,80,3,6,9,2,1632.3396664985391
397,16,5,"ry, rz",circular,192,2400,92,3,7,7,2,1633.5201313330913
398,12,6,ry,circular,84,4300,79,2,7,8,2,1636.7903007174448
399,11,5,"rx, ry, rz",circular,198,3500,73,2,3,8,2,1638.6830726832059
400,14,5,"rz, rx",circular,168,2200,82,4,3,9,2,1639.0173289131171
401,13,6,"ry, rz, rx",circular,273,1700,99,4,5,6,2,1640.217552102201
402,11,6,rz,circular,77,1300,73,4,4,9,2,1640.4473903379428
403,14,6,rx,circular,98,1000,91,4,3,7,2,1641.395503748327
404,17,4,"ry, rx, rz",circular,255,2500,83,2,6,5,2,1642.358204172487
405,14,3,"rx, rz",circular,112,1400,50,5,6,5,2,1644.2975613143772
406,19,3,rz,circular,76,3200,61,3,4,7,2,1648.301784627677
407,16,5,"rx, rz, ry",circular,288,3500,98,3,7,5,2,1648.4774936039753
408,10,7,rz,circular,80,3300,78,5,3,9,2,1649.2163287545295
409,14,6,"rx, rz",circular,196,4700,98,2,4,7,2,1652.5890702658144
410,20,4,"ry, rx",circular,200,3900,90,3,5,6,2,1656.7535812595004
411,15,6,rz,circular,105,4600,97,4,5,9,2,1660.4467617763823
412,10,7,"rz, ry, rx",circular,240,1500,94,5,3,6,2,1665.527312193922
413,11,6,rx,circular,77,3000,73,2,4,6,2,1670.5160574971221
414,13,6,"ry, rz, rx",circular,273,2100,99,5,5,7,2,1672.6488442140926
415,20,4,ry,circular,100,2500,85,4,5,8,2,1687.509789643333
416,12,7,ry,circular,96,1000,92,5,4,8,2,1689.589036138602
417,13,4,"ry, rx",circular,130,1500,62,4,4,7,2,1705.4256021777278
418,15,5,rz,circular,90,4700,81,2,5,8,2,1710.442706773889
419,16,5,rx,circular,96,3800,86,3,6,6,2,1723.2562029308901
420,13,5,ry,circular,78,4600,71,4,7,6,2,1725.3867606360297
421,11,8,rx,circular,99,4800,97,4,7,9,2,1725.7517233293004
422,13,4,"rx, ry",circular,130,3200,62,3,6,8,2,1728.7983316458626
423,11,4,rx,circular,55,4200,49,2,4,8,2,1733.2935258871632
424,14,6,"rz, ry",circular,196,2900,98,5,7,7,2,1737.3273700574216
425,12,5,rz,circular,72,3500,66,2,7,8,2,1740.190088354579
426,18,5,rz,circular,108,1100,96,5,6,7,2,1740.2885187898762
427,12,5,rz,circular,72,2600,66,4,7,5,2,1741.3609821178716
428,13,7,rz,circular,104,2500,99,2,7,9,2,1742.9311891072311
429,15,6,rx,circular,105,1900,97,4,4,7,2,1744.3255343484188
430,10,7,ry,circular,80,4700,78,4,4,5,2,1754.6044964698
431,11,5,"rx, ry",circular,132,3600,67,3,6,5,2,1755.5351607799582
432,13,6,ry,circular,91,2000,85,4,7,7,2,1757.3367885905977
433,12,6,"rz, rx, ry",circular,252,2800,93,4,5,5,2,1758.0924789922974
434,12,4,ry,circular,60,4400,53,4,5,7,2,1759.9892492065428
435,11,5,"rx, rz, ry",circular,198,3700,73,5,5,8,2,1762.4878664166235
436,19,4,"ry, rz, rx",circular,285,4000,91,3,3,9,2,1762.8403063222606
437,13,5,"ry, rz",circular,156,3000,77,5,7,8,2,1763.670360991718
438,15,4,rx,circular,75,2200,65,3,4,7,2,1763.677525791656
439,11,6,ry,circular,77,4600,73,2,6,7,2,1767.8824015996104
440,11,6,rz,circular,77,2200,73,4,4,9,2,1769.7237609685299
441,12,7,rx,circular,96,2100,92,5,5,9,2,1779.525465215803
442,14,5,ry,circular,84,1700,76,5,5,5,2,1780.7310810912018
443,11,7,rx,circular,88,5000,85,4,4,6,2,1781.4083205348309
444,17,4,"rz, rx",circular,170,1000,78,3,4,6,2,1782.6037445465906
445,14,5,"rx, rz, ry",circular,252,3000,88,3,7,5,2,1790.761771110061
446,11,7,"rz, ry",circular,176,2500,93,3,7,5,2,1795.7015887384334
447,10,6,"rx, rz",circular,140,2000,74,4,5,8,2,1800.188191620615
448,12,6,rz,circular,84,2600,79,3,7,8,2,1803.4622593342174
449,17,5,"rz, rx",circular,204,1000,97,4,4,5,2,1809.6507677169445
450,10,7,ry,circular,80,3900,78,5,4,5,2,1812.0017039937065
451,14,6,"rx, ry",circular,196,3100,98,4,4,6,2,1812.5151025854034
452,19,3,"ry, rx",circular,152,4300,65,2,4,8,2,1814.354775972145
453,14,5,"rx, ry, rz",circular,252,2700,88,4,3,5,2,1815.16477986632
454,15,5,"ry, rz",circular,180,2800,87,4,5,9,2,1816.2045668351236
455,14,4,"rx, rz",circular,140,4200,66,5,6,6,2,1816.519710719279
456,12,5,"rz, rx",circular,144,4800,72,3,4,5,2,1817.403027366676
457,17,5,"rz, ry",circular,204,3200,97,5,7,7,2,1830.3492904720076
458,12,6,"rx, ry",circular,168,2500,86,5,7,7,2,1831.6478556285583
459,11,4,"rz, ry",circular,110,3600,54,5,3,9,2,1846.331185590416
460,11,7,rx,circular,88,4800,85,2,6,5,2,1848.7661556103867
461,12,7,ry,circular,96,3600,92,3,6,6,2,1852.994612272066
462,16,4,ry,circular,80,3100,69,4,7,8,2,1854.7257056501428
463,15,5,ry,circular,90,3700,81,5,6,9,2,1859.216651978042
464,16,4,"ry, rz, rx",circular,240,2600,79,2,4,5,2,1869.3441902558714
465,17,5,"ry, rx",circular,204,4700,97,5,6,7,2,1869.920044407928
466,11,3,"rx, ry",circular,88,1300,41,5,7,7,2,1873.610185295614
467,13,5,rx,circular,78,3500,71,2,7,6,2,1895.0016565074109
468,14,5,"ry, rx, rz",circular,252,1700,88,5,7,5,2,1901.806002936608
469,10,5,rx,circular,60,2700,56,4,6,6,2,1902.8726601089018
470,14,6,ry,circular,98,2500,91,3,7,6,2,1903.1524353536306
471,18,5,rz,circular,108,2900,96,2,5,5,2,1907.5099128587665
472,11,6,"rx, rz",circular,154,4500,80,2,4,5,2,1909.3820849208319
473,15,6,rz,circular,105,2300,97,2,3,6,2,1919.924893144898
474,14,5,ry,circular,84,3700,76,4,4,5,2,1927.5363196443043
475,10,3,"rx, ry",circular,80,1300,38,3,5,8,2,1927.6723901179387
476,13,5,"rz, ry, rx",circular,234,2500,83,2,5,7,2,1928.7139606813225
477,12,3,"rx, ry, rz",circular,144,1200,48,4,3,8,2,1937.8887878756739
478,11,6,"rx, ry, rz",circular,231,3000,87,5,6,7,2,1938.1945011110415
479,10,6,"rz, rx, ry",circular,210,3600,81,5,6,6,2,1947.873722397026
480,11,7,rz,circular,88,4100,85,5,3,6,2,1950.0274755435362
481,13,5,"rx, ry",circular,156,2100,77,4,4,8,2,1951.4557547106642
482,10,6,ry,circular,70,2600,67,2,7,9,2,1951.6705207926552
483,11,6,"rx, rz, ry",circular,231,1700,87,5,7,9,2,1956.2236744537374
484,10,7,"rx, ry",circular,160,1000,86,3,6,5,2,1959.4129855675806
485,10,8,rz,circular,90,4700,89,2,6,8,2,1962.5876321867213
486,14,6,"rz, ry",circular,196,3700,98,5,7,9,2,1962.7914456482645
487,13,6,"rx, ry",circular,182,4200,92,3,7,9,2,1966.1905018468847
488,16,3,"rz, rx, ry",circular,192,3900,60,3,5,9,2,1968.5510584688227
489,11,7,"ry, rz",circular,176,2100,93,4,4,6,2,1972.353123010533
490,21,3,ry,circular,84,2400,67,3,5,9,2,1983.8124488136643
491,14,6,rx,circular,98,3600,91,5,6,6,2,1985.2285520574953
492,10,8,"rz, rx",circular,180,3600,98,4,6,5,2,1988.1217954882281
493,10,6,rz,circular,70,3200,67,2,7,5,2,1989.3628207541872
494,11,4,"ry, rz",circular,110,1600,54,2,7,9,2,1993.1967002372564
495,11,5,"rz, ry, rx",circular,198,1800,73,3,5,8,2,1993.596577596045
496,10,7,"ry, rx",circular,160,3300,86,2,4,9,2,2005.7264774873045
497,10,6,"rz, rx, ry",circular,210,1800,81,5,3,7,2,2010.2583798044343
498,10,8,ry,circular,90,2900,89,2,6,5,2,2012.1788450447316
499,10,6,ry,circular,70,1700,67,4,6,8,2,2014.9241645269578
500,14,5,ry,circular,84,1900,76,4,3,7,2,2017.4001835629235
501,18,4,"ry, rz",circular,180,1200,82,3,7,7,2,2019.9303304805587
502,12,5,"rx, ry",circular,144,2200,72,4,7,5,2,2023.2707295040952
503,12,5,rz,circular,72,3700,66,2,6,9,2,2026.098258971304
504,11,7,ry,circular,88,2700,85,5,7,9,2,2034.4215721212975
505,13,5,ry,circular,78,3200,71,5,4,6,2,2038.2256683895232
506,11,6,"ry, rx",circular,154,4400,80,4,3,7,2,2047.6766452057284
507,10,3,"ry, rz, rx",circular,120,3100,42,5,7,6,2,2048.942830115538
508,10,6,"rx, rz, ry",circular,210,4700,81,4,3,9,2,2051.3175393624233
509,10,6,"ry, rx",circular,140,1000,74,3,7,5,2,2051.5018063627344
510,11,7,rx,circular,88,2500,85,5,7,9,2,2054.0155711161983
511,10,7,"ry, rz",circular,160,2500,86,5,5,5,2,2058.759427057734
512,11,6,rx,circular,77,1000,73,5,7,8,2,2094.276120682766
513,11,7,rx,circular,88,3300,85,2,3,7,2,2099.656553806495
514,12,6,ry,circular,84,4300,79,4,3,7,2,2106.5768444812375
515,13,4,"rz, rx, ry",circular,195,3800,67,2,7,9,2,2120.4257364358755
516,15,4,"ry, rz",circular,150,2700,70,5,3,9,2,2123.6665174782006
517,11,6,"ry, rx, rz",circular,231,4800,87,3,4,6,2,2124.163260674434
518,17,5,rz,circular,102,2800,91,2,6,9,2,2124.8583767722507
519,13,5,"rz, ry, rx",circular,234,2300,83,4,3,9,2,2131.0352221975745
520,18,5,rx,circular,108,4300,96,3,5,7,2,2135.417764494625
521,11,6,"rz, ry, rx",circular,231,1300,87,4,6,8,2,2137.020619948079
522,10,5,ry,circular,60,2800,56,4,3,8,2,2140.5098116825125
523,15,5,ry,circular,90,4700,81,2,7,6,2,2142.715365943016
524,12,7,rx,circular,96,4800,92,5,4,6,2,2145.918200024997
525,10,6,"ry, rx, rz",circular,210,1400,81,3,3,5,2,2149.84253520105
526,11,4,"rz, rx",circular,110,4100,54,4,6,6,2,2151.020623765571
527,11,5,"rz, rx, ry",circular,198,1700,73,2,4,8,2,2152.824484077729
528,11,8,rz,circular,99,4400,97,5,4,8,2,2157.0496237939296
529,10,6,ry,circular,70,2700,67,2,3,6,2,2158.71169371835
530,10,8,"ry, rz",circular,180,1400,98,4,3,8,2,2159.6773815866177
531,14,6,"rz, ry",circular,196,1100,98,5,3,6,2,2162.491931118418
532,15,5,"rx, rz",circular,180,2200,87,2,6,8,2,2168.5617178238435
533,14,6,"rz, rx",circular,196,3800,98,3,7,9,2,2170.950363825146
534,11,6,ry,circular,77,3500,73,3,7,6,2,2171.7289044715803
535,13,3,"rx, rz, ry",circular,156,2400,51,5,6,6,2,2172.4154258484346
536,11,6,"ry, rz, rx",circular,231,2900,87,3,7,7,2,2174.2876451527222
537,10,5,"rx, ry, rz",circular,180,2500,68,3,4,6,2,2188.784239432951
538,22,4,"ry, rz",circular,220,1600,98,2,4,8,2,2191.4200093901804
539,20,3,"rz, rx",circular,160,4300,68,3,5,9,2,2192.3563222224648
540,10,8,"rz, ry",circular,180,1300,98,3,3,5,2,2199.4432297702324
541,13,4,"rz, ry, rx",circular,195,4700,67,5,7,5,2,2205.26283204698
542,16,4,"rz, ry",circular,160,3900,74,5,5,9,2,2213.1765462440712
543,15,4,"rz, ry",circular,150,1600,70,4,5,5,2,2218.002716118248
544,14,5,rx,circular,84,1100,76,5,4,8,2,2220.6964159103427
545,14,5,ry,circular,84,3700,76,2,4,5,2,2226.8072223056324
546,10,4,"ry, rz, rx",circular,150,1000,55,5,7,6,2,2230.481141126031
547,13,5,"rz, rx, ry",circular,234,2000,83,2,3,9,2,2232.655410572374
548,11,5,"rz, rx",circular,132,3500,67,4,6,5,2,2238.3151063541463
549,11,7,"rx, ry",circular,176,2500,93,3,5,8,2,2240.61173150806
550,11,5,ry,circular,66,3000,61,4,6,8,2,2255.3186300569723
551,12,7,ry,circular,96,2900,92,5,4,5,2,2257.561544797724
552,10,5,"rx, ry, rz",circular,180,4100,68,2,7,5,2,2258.3177391348177
553,15,5,"rx, rz, ry",circular,270,1300,93,2,4,8,2,2260.321706130641
554,15,6,ry,circular,105,1500,97,2,3,8,2,2267.215510807913
555,12,4,"rx, rz",circular,120,2100,58,5,6,7,2,2268.5703729442002
556,12,6,"ry, rx, rz",circular,252,2200,93,3,6,6,2,2272.7368006652805
557,16,5,"rx, rz",circular,192,1100,92,5,6,6,2,2274.191471730687
558,12,6,"rz, rx",circular,168,2300,86,2,3,5,2,2276.0065007685084
559,13,4,rx,circular,65,3200,57,3,4,9,2,2279.346736254328
560,19,4,"rz, ry, rx",circular,285,4500,91,3,6,5,2,2282.7084341706095
561,12,6,ry,circular,84,3700,79,4,4,7,2,2284.9142493282047
562,13,3,"rx, ry",circular,104,4800,47,4,6,8,2,2293.400421759621
563,14,5,"rz, ry",circular,168,3300,82,3,4,9,2,2297.3965899856603
564,19,4,"rx, rz, ry",circular,285,3700,91,3,5,5,2,2303.785299987946
565,21,4,"ry, rz",circular,210,3500,94,3,4,6,2,2305.728361641332
566,12,7,rx,circular,96,4600,92,2,7,7,2,2308.260964688063
567,22,4,rz,circular,110,1200,93,4,6,6,2,2312.0572728139914
568,16,5,"rx, ry, rz",circular,288,4700,98,3,3,9,2,2314.1774514655185
569,12,5,rz,circular,72,3300,66,2,5,6,2,2316.8499888351307
570,14,5,"ry, rx",circular,168,4500,82,5,6,5,2,2318.1132038346714
571,15,4,"ry, rx, rz",circular,225,1800,75,5,3,7,2,2328.043659843988
572,23,4,ry,circular,115,4400,97,3,5,5,2,2329.508112493098
573,20,4,rx,circular,100,1300,85,5,7,9,2,2334.946358473697
574,15,6,rx,circular,105,4000,97,4,4,6,2,2336.2091679980535
575,11,6,"rx, ry, rz",circular,231,1400,87,2,3,6,2,2337.651001839065
576,13,6,"rx, ry, rz",circular,273,4500,99,4,4,7,2,2341.754796271177
577,12,6,"ry, rz, rx",circular,252,2000,93,2,4,7,2,2342.8671343971146
578,13,5,"ry, rx, rz",circular,234,1700,83,2,7,6,2,2343.246878250879
579,11,5,ry,circular,66,4000,61,5,3,6,2,2344.9917387070345
580,10,5,"ry, rz, rx",circular,180,3500,68,4,7,9,2,2347.085829873904
581,15,6,rx,circular,105,3700,97,4,3,6,2,2347.1850826349764
582,13,6,"rz, ry, rx",circular,273,3500,99,3,7,8,2,2347.533719799001
583,11,5,ry,circular,66,1100,61,3,3,5,2,2350.842684148359
584,10,7,"rx, rz",circular,160,3800,86,5,4,5,2,2355.651858593606
585,15,5,rx,circular,90,2700,81,2,3,9,2,2374.974488516311
586,15,3,rx,circular,60,3200,49,5,4,8,2,2378.644247144331
587,15,5,"ry, rx",circular,180,2500,87,2,5,7,2,2390.1250070642245
588,13,6,"rz, ry, rx",circular,273,1400,99,2,6,9,2,2392.257818987664
589,14,5,ry,circular,84,4700,76,5,4,8,2,2393.3355554549203
590,18,4,ry,circular,90,3000,77,4,3,9,2,2396.9568982431792
591,11,4,"ry, rx, rz",circular,165,1100,59,4,4,7,2,2398.4851288157147
592,21,3,rz,circular,84,4200,67,3,5,5,2,2407.9631028157523
593,10,5,"rx, ry, rz",circular,180,5000,68,4,4,7,2,2409.98614403165
594,12,4,rx,circular,60,1800,53,2,4,6,2,2417.1494537243407
595,10,5,rz,circular,60,2500,56,5,6,6,2,2424.086538552227
596,14,4,"rx, ry",circular,140,1800,66,3,5,5,2,2431.160279247579
597,10,7,rx,circular,80,2900,78,4,7,6,2,2434.4434162868315
598,10,5,"rz, rx, ry",circular,180,3200,68,3,3,7,2,2437.6204341628804
599,11,5,rx,circular,66,3800,61,4,3,7,2,2445.2857636422223
600,15,3,rx,circular,60,1500,49,2,6,6,2,2448.0173099274225
601,11,7,"ry, rx",circular,176,2800,93,4,5,9,2,2450.51221876452
602,11,6,ry,circular,77,3000,73,5,4,8,2,2451.3458297734082
603,12,5,"ry, rx",circular,144,4400,72,4,3,6,2,2451.3964980937826
604,15,4,"ry, rx, rz",circular,225,4800,75,2,6,6,2,2455.7165885521376
605,12,7,ry,circular,96,3100,92,5,6,9,2,2458.918936717165
606,12,6,ry,circular,84,2100,79,2,6,9,2,2462.7041506544624
607,12,7,rx,circular,96,1500,92,4,3,6,2,2467.3068859197583
608,10,7,"ry, rx",circular,160,3100,86,4,5,9,2,2469.9943112472665
609,13,6,"rx, rz",circular,182,4600,92,2,5,6,2,2474.3488188459373
610,11,5,"ry, rz",circular,132,1000,67,4,7,9,2,2475.3863782620556
611,11,7,"rz, ry",circular,176,3200,93,4,5,9,2,2483.0907265199025
612,19,4,ry,circular,95,2600,81,3,5,7,2,2485.2128505968794
613,10,6,rx,circular,70,3600,67,2,7,8,2,2503.102515026091
614,10,7,"ry, rx",circular,160,1800,86,2,4,9,2,2506.3607576582967
615,17,5,"ry, rz",circular,204,1500,97,3,3,7,2,2507.98705524396
616,19,4,"rx, rz",circular,190,4600,86,4,7,5,2,2512.1925684569264
617,13,5,"rx, ry",circular,156,2900,77,5,7,7,2,2518.240874904572
618,10,7,"rz, ry",circular,160,4300,86,5,5,8,2,2519.662115091936
619,20,4,"rz, rx",circular,200,4100,90,4,3,9,2,2525.699538372655
620,16,5,"rz, rx",circular,192,3000,92,2,3,5,2,2536.344079753547
621,15,6,ry,circular,105,1700,97,2,5,9,2,2536.754233657324
622,11,7,"rx, rz",circular,176,5000,93,5,5,7,2,2536.8354334173464
623,14,6,ry,circular,98,1400,91,3,5,8,2,2538.434731052352
624,13,5,"rz, ry, rx",circular,234,1200,83,4,3,8,2,2540.769501496935
625,22,3,"rz, rx, ry",circular,264,2200,78,4,5,5,2,2553.8439591957167
626,10,7,"rx, ry, rz",circular,240,1200,94,5,5,9,2,2560.9832412488436
627,13,3,"rz, rx",circular,104,3200,47,5,5,8,2,2562.3980029160216
628,12,7,rx,circular,96,3300,92,3,5,8,2,2564.2430857479444
629,10,6,"rx, ry",circular,140,1300,74,4,4,6,2,2564.3456442326883
630,14,5,ry,circular,84,3400,76,5,7,9,2,2566.834677834949
631,17,5,rz,circular,102,3000,91,4,4,9,2,2572.2953232647824
632,10,8,"rz, ry",circular,180,4100,98,4,5,5,2,2573.439796107224
633,11,4,rx,circular,55,1100,49,4,4,9,2,2575.760228803735
634,11,6,"rx, ry, rz",circular,231,3600,87,4,7,6,2,2596.8312980344426
635,10,5,"ry, rz, rx",circular,180,3100,68,2,4,5,2,2612.3875005894556
636,15,4,"ry, rz",circular,150,4500,70,3,6,7,2,2616.1716711876184
637,13,3,"ry, rx, rz",circular,156,4000,51,4,5,6,2,2617.0677414265524
638,13,5,"rz, ry",circular,156,3700,77,4,5,6,2,2618.7516122915513
639,16,5,"rz, ry",circular,192,2200,92,5,7,9,2,2618.7781167203384
640,12,7,rx,circular,96,1900,92,5,3,9,2,2621.6083780924846
641,21,4,rx,circular,105,3700,89,2,3,9,2,2621.7113306273613
642,10,7,"rx, ry",circular,160,1700,86,4,7,8,2,2632.5873754370364
643,12,5,"rz, rx, ry",circular,216,1400,78,2,3,9,2,2639.561619952167
644,10,5,"rz, ry, rx",circular,180,1700,68,5,3,9,2,2641.1756734881496
645,10,8,ry,circular,90,2100,89,3,4,6,2,2646.717870788139
646,10,7,rz,circular,80,3400,78,5,3,8,2,2648.6867846645773
647,13,3,"rz, rx",circular,104,3400,47,5,3,5,2,2649.761560284662
648,12,6,"rx, rz, ry",circular,252,3900,93,4,5,9,2,2650.5913739184684
649,18,5,ry,circular,108,3100,96,5,4,6,2,2653.967392961283
650,14,6,"ry, rz",circular,196,3500,98,2,4,7,2,2656.299166025109
651,13,3,rx,circular,52,4300,43,5,3,6,2,2659.8591421633205
652,10,7,"rz, rx",circular,160,1000,86,5,5,6,2,2662.5774155696763
653,11,3,ry,circular,44,1900,37,2,7,8,2,2669.2005384747363
654,11,6,rx,circular,77,2300,73,4,7,5,2,2673.48456649734
655,17,4,"ry, rz",circular,170,4800,78,2,6,9,2,2675.3186269244984
656,25,3,"rz, ry",circular,200,2600,83,5,3,6,2,2677.490781074829
657,16,5,rx,circular,96,2700,86,5,4,5,2,2678.9237859682903
658,12,7,rz,circular,96,2900,92,4,7,9,2,2681.610587132418
659,18,3,rz,circular,72,1500,58,5,7,6,2,2686.319407391059
660,13,5,rx,circular,78,4200,71,2,4,6,2,2690.7859333678034
661,13,5,"rx, rz, ry",circular,234,1900,83,3,7,8,2,2695.270280436885
662,11,5,ry,circular,66,3400,61,2,6,7,2,2701.7164637727333
663,12,6,ry,circular,84,3900,79,2,5,8,2,2702.0725771947186
664,15,5,"rx, rz",circular,180,1000,87,5,7,9,2,2704.2597674521503
665,11,3,rx,circular,44,4100,37,3,5,7,2,2705.2062266238427
666,11,6,"ry, rz, rx",circular,231,1300,87,5,3,5,2,2705.604431285659
667,12,6,"rx, ry",circular,168,1900,86,4,7,5,2,2705.6947106090497
668,14,5,ry,circular,84,1400,76,3,7,8,2,2707.0091487874106
669,14,5,"ry, rx, rz",circular,252,2200,88,3,5,7,2,2711.369865401986
670,13,5,rz,circular,78,4800,71,4,3,7,2,2713.8281472204794
671,21,3,"rz, rx",circular,168,4400,71,4,3,8,2,2716.849188237741
672,11,8,ry,circular,99,3200,97,3,6,6,2,2721.4563514035003
673,16,4,"ry, rx, rz",circular,240,4100,79,2,6,5,2,2723.3071159016354
674,10,7,ry,circular,80,2000,78,2,4,5,2,2726.5365654981874
675,15,5,ry,circular,90,1000,81,4,3,5,2,2727.7189173593215
676,12,7,ry,circular,96,1900,92,2,6,8,2,2733.130457697538
677,19,3,"rz, ry, rx",circular,228,4500,69,5,4,5,2,2735.560872035857
678,11,6,"rz, rx, ry",circular,231,2900,87,4,4,8,2,2735.805924893066
679,10,7,rz,circular,80,2800,78,2,5,8,2,2738.584780606262
680,10,8,"rz, rx",circular,180,4400,98,2,3,7,2,2746.5798774874806
681,11,6,ry,circular,77,1500,73,2,6,5,2,2746.5906782964485
682,13,6,rz,circular,91,3100,85,4,4,5,2,2754.080546906103
683,20,4,rx,circular,100,2400,85,4,3,6,2,2754.3119786396824
684,18,5,ry,circular,108,1000,96,4,7,7,2,2755.304514722842
685,11,6,"rx, ry",circular,154,4300,80,4,7,6,2,2759.415106360148
686,16,5,"rx, rz, ry",circular,288,1900,98,3,7,6,2,2762.867198430317
687,10,6,"rz, ry, rx",circular,210,5000,81,3,4,6,2,2763.348618747777
688,12,6,rx,circular,84,2200,79,5,4,9,2,2764.8843670455212
689,11,5,"rx, ry, rz",circular,198,2600,73,5,5,9,2,2777.404228107364
690,12,6,rx,circular,84,3100,79,4,7,9,2,2784.012708119278
691,18,3,"ry, rz",circular,144,1500,62,3,5,6,2,2793.97301621323
692,10,7,ry,circular,80,2500,78,3,6,5,2,2794.371840299595
693,19,3,"rz, ry, rx",circular,228,3800,69,4,3,9,2,2804.9981410984196
694,11,6,"rx, ry",circular,154,1100,80,4,5,9,2,2807.323232179339
695,23,4,ry,circular,115,3100,97,4,5,8,2,2807.8993980670016
696,15,5,rz,circular,90,4500,81,3,4,8,2,2808.524996084231
697,11,6,rz,circular,77,3800,73,4,6,9,2,2809.913233806944
698,21,4,"rz, ry, rx",circular,315,1000,99,3,4,5,2,2813.8762679814304
699,14,4,ry,circular,70,1700,61,5,6,8,2,2815.13927219026
700,14,5,"ry, rx, rz",circular,252,3600,88,4,7,5,2,2831.4553193362435
701,11,7,"ry, rz",circular,176,3600,93,3,4,9,2,2831.480249689316
702,10,6,"ry, rx, rz",circular,210,2900,81,5,5,6,2,2832.1238200333787
703,13,5,"rx, rz, ry",circular,234,2900,83,4,7,5,2,2832.244255415624
704,21,3,rz,circular,84,3600,67,4,6,9,2,2832.6945946826204
705,12,7,ry,circular,96,2600,92,5,6,5,2,2839.6675714494904
706,13,6,ry,circular,91,2400,85,2,7,6,2,2844.699314268191
707,13,6,"rz, ry",circular,182,4500,92,2,7,5,2,2848.2949160993253
708,10,8,"rx, ry",circular,180,2800,98,2,3,8,2,2849.315160951197
709,10,7,"ry, rx, rz",circular,240,2800,94,4,3,9,2,2859.9342195726676
710,13,4,"ry, rx, rz",circular,195,4400,67,2,5,9,2,2860.715358815507
711,19,4,"rz, rx",circular,190,1700,86,2,7,6,2,2867.218025151482
712,13,6,ry,circular,91,4800,85,4,7,7,2,2873.7352103976905
713,11,6,ry,circular,77,2800,73,4,4,8,2,2877.6784684909367
714,10,5,"rz, rx",circular,120,3500,62,2,7,7,2,2877.907862805972
715,13,6,rx,circular,91,3800,85,5,3,7,2,2886.7819803896955
716,11,5,rz,circular,66,2900,61,4,4,7,2,2893.924459684684
717,13,6,"rz, ry, rx",circular,273,1700,99,2,4,5,2,2898.754641554894
718,10,7,ry,circular,80,2300,78,4,4,6,2,2905.589776334874
719,19,4,"ry, rx",circular,190,1500,86,3,4,6,2,2908.7443817399126
720,10,7,rz,circular,80,2000,78,4,7,6,2,2915.166328338194
721,11,7,"rx, ry",circular,176,2800,93,3,6,9,2,2918.827783241331
722,11,6,"rz, rx, ry",circular,231,3200,87,4,7,8,2,2919.4789203113414
723,14,5,rz,circular,84,1700,76,2,5,6,2,2923.981410919106
